"mRNA_size" "ORF_size" "Fickett_score" "Hexamer_score" "coding_prob" "novel"
"MSTRG.12778.5" 947 672 1.3134 0.601099169833 0.999595699060228 TRUE
"MSTRG.12778.28" 3057 768 0.9775 0.309253345122 0.997106462394534 TRUE
"MSTRG.12786.4" 1973 1116 1.1619 0.466427624493 0.999988631007983 TRUE
"MSTRG.12786.12" 1259 657 1.2358 0.546664949757 0.999116027162723 TRUE
"MSTRG.12786.21" 985 774 1.1642 0.471331633639 0.999524295245741 TRUE
"MSTRG.12786.22" 1041 774 1.1642 0.471331633639 0.999522833022985 TRUE
"MSTRG.12793.10" 2041 1038 1.2882 0.701863379148 0.999995765741278 TRUE
"MSTRG.12793.8" 2789 1776 1.246 0.575401133407 0.999999997147339 TRUE
"MSTRG.12793.9" 2779 1776 1.246 0.575401133407 0.999999997148903 TRUE
"MSTRG.12798.3" 1205 393 0.7431 0.369159360237 0.786508102199022 TRUE
"MSTRG.12798.12" 2215 456 0.9634 0.304654191138 0.910636640586694 TRUE
"MSTRG.12803.6" 4611 4116 0.9096 0.288457920348 1 TRUE
"MSTRG.12817.5" 2278 804 1.3209 0.561313492612 0.99987675107139 TRUE
"MSTRG.12817.6" 1495 804 1.3209 0.561313492612 0.999881929912625 TRUE
"MSTRG.12823.1" 1251 1146 1.2401 0.432035233435 0.999992649231371 TRUE
"MSTRG.12827.12" 1770 324 1.0427 0.211729329412 0.64072410370603 TRUE
"MSTRG.12839.5" 2158 2130 1.0142 0.471716254835 0.99999999978098 TRUE
"MSTRG.12843.14" 1413 351 1.1139 -0.0544081724407 0.384757508426053 TRUE
"MSTRG.12852.4" 2668 909 1.1027 0.330850531271 0.999665932164603 TRUE
"MSTRG.12855.4" 3759 1398 1.0081 0.414901080068 0.999998758008097 TRUE
"MSTRG.12855.7" 3666 2301 0.8278 0.434173244077 0.999999999916143 TRUE
"MSTRG.12878.59" 3295 357 0.8694 0.420123528156 0.8221946222742 TRUE
"MSTRG.12881.2" 7505 7365 0.8916 0.405990840667 1 TRUE
"MSTRG.12884.3" 8166 7557 0.8461 0.359749080373 1 TRUE
"MSTRG.12912.2" 4114 2049 0.7999 0.159771142331 0.999999991613948 TRUE
"MSTRG.12915.1" 2515 2124 0.8298 0.0953711023966 0.999999995573827 TRUE
"MSTRG.12938.1" 2076 627 1.2399 0.483092092829 0.998126597832418 TRUE
"MSTRG.12946.1" 755 396 1.0682 0.412828618088 0.939795409249082 TRUE
"MSTRG.12946.2" 726 549 1.0763 0.392017926416 0.987418624626156 TRUE
"MSTRG.12962.6" 1557 1140 0.9338 0.373823029996 0.999967286084655 TRUE
"MSTRG.12964.7" 1874 1488 1.1807 0.419410026992 0.999999780386448 TRUE
"MSTRG.12972.17" 6218 1878 1.2192 0.545462033428 0.99999999855346 TRUE
"MSTRG.12972.19" 2413 1890 1.2516 0.562813155191 0.999999999173613 TRUE
"MSTRG.12997.3" 2892 933 0.9873 0.462039516233 0.99982635871602 TRUE
"MSTRG.13013.3" 3864 975 1.0882 0.467280527937 0.999921674646212 TRUE
"MSTRG.13031.12" 4447 1227 1.1691 0.414663620912 0.999994977138936 TRUE
"MSTRG.13041.1" 7753 720 0.5666 0.0805441094032 0.904093772240663 TRUE
"MSTRG.13042.2" 10882 3276 1.172 0.493713187702 1 TRUE
"MSTRG.13042.3" 10578 2919 1.2145 0.527536113018 1 TRUE
"MSTRG.13042.4" 13407 3192 1.199 0.512667011945 1 TRUE
"MSTRG.13042.5" 5225 1032 1.2882 0.587806687337 0.999989227044253 TRUE
"MSTRG.13042.16" 3733 714 1.2853 0.661320488809 0.999774879387152 TRUE
"MSTRG.13042.21" 4037 1269 1.2706 0.635650250764 0.999999434056181 TRUE
"MSTRG.13042.23" 4046 717 1.2853 0.653645620761 0.999767985149447 TRUE
"MSTRG.13057.1" 2916 2073 1.0895 0.302005029293 0.999999999066711 TRUE
"MSTRG.13059.1" 1187 360 1.2863 0.0377528561252 0.689381552603921 TRUE
"MSTRG.13064.1" 1031 324 1.2952 0.441783768871 0.947123615030274 TRUE
"MSTRG.13066.5" 1656 1257 1.2748 0.796120008609 0.999999788559677 TRUE
"MSTRG.13068.4" 4492 771 0.6772 0.293441026827 0.990678991623697 TRUE
"MSTRG.13074.6" 1676 1344 0.9401 0.426987571106 0.999997618555652 TRUE
"MSTRG.13079.18" 2027 804 1.1668 0.437633296172 0.999562155784854 TRUE
"MSTRG.13085.2" 7745 4455 0.7542 0.366789123799 1 TRUE
"MSTRG.13085.4" 4381 1905 1.0536 0.450639906139 0.999999996957631 TRUE
"MSTRG.13088.1" 4531 4041 0.8315 0.475823042971 1 TRUE
"MSTRG.13096.1" 3362 2868 1.3284 0.67275472272 1 TRUE
"MSTRG.13100.5" 1581 1011 1.2448 0.31422878306 0.999931838913586 TRUE
"MSTRG.13117.9" 942 567 0.7067 0.334452974186 0.94926248381557 TRUE
"MSTRG.13137.5" 3378 636 0.7968 0.132158711046 0.934037031856948 TRUE
"MSTRG.13145.2" 1478 1431 1.2726 0.589591589787 0.999999894537202 TRUE
"MSTRG.13151.3" 2767 1377 0.9628 0.030580607085 0.999982086211161 TRUE
"MSTRG.13162.3" 3350 279 1.1731 0.37840827172 0.809904221586819 TRUE
"MSTRG.13162.1" 3367 279 1.1731 0.37840827172 0.809760669712952 TRUE
"MSTRG.13162.2" 3437 279 1.1731 0.37840827172 0.8091686999692 TRUE
"MSTRG.13170.3" 1101 564 1.2688 0.524803433637 0.997476272162046 TRUE
"MSTRG.13175.2" 1594 255 1.35 0.482177910174 0.925302300649227 TRUE
"MSTRG.13175.5" 385 291 1.0766 0.235752379145 0.633645753090653 TRUE
"MSTRG.13179.11" 1181 678 1.3081 0.561946269924 0.999505457326333 TRUE
"MSTRG.13182.5" 3865 870 1.2392 0.441361460537 0.999823678286815 TRUE
"MSTRG.13183.1" 2221 933 1.0472 0.442233766436 0.999846466128197 TRUE
"MSTRG.13199.10" 7702 942 1.2371 0.422488037348 0.999890161639531 TRUE
"MSTRG.13200.5" 2254 1347 0.8168 0.358134552683 0.999994478286738 TRUE
"MSTRG.13200.6" 2257 1350 0.8168 0.359924855093 0.999994717362902 TRUE
"MSTRG.13200.8" 1691 1380 0.9421 0.384795475021 0.999997956002261 TRUE
"MSTRG.13200.10" 1677 1365 0.8299 0.387651385752 0.999996504775253 TRUE
"MSTRG.13209.3" 1673 1296 1.1255 0.410050257075 0.999997617303393 TRUE
"MSTRG.13214.3" 2330 384 1.0066 0.0976327432008 0.599230374981877 TRUE
"MSTRG.13217.2" 2733 924 0.959 0.304126199212 0.999453022997533 TRUE
"MSTRG.13218.1" 3316 696 1.0768 0.368475187203 0.99674509544988 TRUE
"MSTRG.13219.2" 4043 1689 1.124 0.449835752214 0.999999973613023 TRUE
"MSTRG.13220.1" 2934 1416 1.2833 0.614517028849 0.999999888070336 TRUE
"MSTRG.13226.8" 1754 519 1.1176 0.470271353671 0.98993033355744 TRUE
"MSTRG.13220.5" 1522 1212 1.2964 0.523685010226 0.999998316218378 TRUE
"MSTRG.13226.23" 2596 1731 1.1652 0.488071922946 0.999999989518724 TRUE
"MSTRG.13226.24" 2440 1728 1.1652 0.488598013503 0.999999989287538 TRUE
"MSTRG.13226.25" 2625 1908 1.0832 0.464519784893 0.999999997782177 TRUE
"MSTRG.13233.1" 1488 1179 1.1582 0.549418943423 0.999996651165296 TRUE
"MSTRG.13235.7" 4635 891 0.6966 0.307083701765 0.997872078315765 TRUE
"MSTRG.13237.5" 1852 1491 0.9676 0.282557966468 0.999998985504434 TRUE
"MSTRG.13255.2" 3329 1470 1.0648 0.575639161354 0.999999831907384 TRUE
"MSTRG.13289.1" 4017 615 1.3064 0.623613536661 0.999191404122544 TRUE
"MSTRG.13289.7" 673 606 1.27 0.623566229193 0.999155822955871 TRUE
"MSTRG.13296.2" 2499 2073 1.2082 0.424263614878 0.999999999711478 TRUE
"MSTRG.13305.1" 1380 261 1.2952 0.518417849768 0.932550305851216 TRUE
"MSTRG.13307.5" 3900 342 1.0544 0.249279572483 0.717338043959061 TRUE
"MSTRG.13320.2" 1095 312 1.2849 0.649883827847 0.981567086746868 TRUE
"MSTRG.13331.6" 7137 5262 0.8725 0.118015857585 1 TRUE
"MSTRG.13331.5" 7135 5259 0.8725 0.117129156233 1 TRUE
"MSTRG.13336.1" 2482 1944 0.9741 0.138126079976 0.99999998447181 TRUE
"MSTRG.13336.5" 2359 1944 0.9741 0.138126079976 0.999999984576184 TRUE
"MSTRG.13341.2" 2923 615 1.1201 0.447892752512 0.995810009004806 TRUE
"MSTRG.13348.4" 3373 942 1.177 0.244610243363 0.999686428350226 TRUE
"MSTRG.13351.3" 1779 582 1.2445 0.86762347534 0.999708522641525 TRUE
"MSTRG.13351.9" 1654 582 1.2445 0.86762347534 0.999710512994065 TRUE
"MSTRG.13364.3" 5896 2199 1.1434 0.215383066926 0.999999999622983 TRUE
"MSTRG.13364.2" 8714 2790 1.0836 0.208325539702 0.999999999999241 TRUE
"MSTRG.13364.9" 2085 1083 1.0062 0.0689684516694 0.999684379484493 TRUE
"MSTRG.13367.7" 4676 393 0.8514 0.0895590281765 0.447771531792273 TRUE
"MSTRG.13387.4" 4764 2919 1.0215 0.0480965118296 0.999999999999527 TRUE
"MSTRG.13387.3" 4997 3201 1.0759 0.0506172554153 1 TRUE
"MSTRG.13428.13" 2244 1809 1.0335 0.260939015734 0.999999973158811 TRUE
"MSTRG.13435.1" 463 408 1.2827 0.366751261895 0.966365372303111 TRUE
"MSTRG.13436.1" 3366 588 1.0271 0.231473364738 0.970988358503936 TRUE
"MSTRG.13457.2" 2094 645 1.2706 0.540450861748 0.999025308769622 TRUE
"MSTRG.13460.7" 1205 1170 1.1775 0.359864241273 0.999989221882124 TRUE
"MSTRG.13461.3" 2407 882 1.0063 0.245133885965 0.998955960018637 TRUE
"MSTRG.13465.2" 2474 531 1.0541 0.234574706919 0.954074213286997 TRUE
"MSTRG.13467.9" 2153 1782 0.8832 0.187143990608 0.99999990508924 TRUE
"MSTRG.13467.12" 1809 1446 0.902 0.22688529528 0.999997056924914 TRUE
"MSTRG.13470.3" 1832 954 1.1148 0.312320108137 0.999792958871754 TRUE
"MSTRG.13480.4" 2837 1239 1.1524 0.303405579161 0.999991633995199 TRUE
"MSTRG.13481.5" 2756 933 1.0075 0.176329672851 0.999090466728935 TRUE
"MSTRG.13496.1" 1523 1113 0.6935 0.0471124348244 0.999266204176736 TRUE
"MSTRG.13504.4" 2416 366 1.0863 0.2675344246 0.817859603984789 TRUE
"MSTRG.13506.2" 4894 1131 0.7139 0.0123603011713 0.999169396310098 TRUE
"MSTRG.13519.3" 13714 13653 0.9686 0.0112429020511 1 TRUE
"MSTRG.13529.2" 5637 4410 0.9943 0.176812850974 1 TRUE
"MSTRG.13529.9" 3650 2814 1.0197 0.203900478775 0.999999999999437 TRUE
"MSTRG.13536.2" 5374 2637 0.7347 0.155840317588 0.999999999983984 TRUE
"MSTRG.13538.12" 1202 960 1.0443 0.292650292268 0.999731306178802 TRUE
"MSTRG.13540.3" 5279 2034 1.0641 0.140040219882 0.999999995206523 TRUE
"MSTRG.13542.2" 7013 6216 1.0431 0.0477820075621 1 TRUE
"MSTRG.13570.1" 844 768 1.3348 0.42210926359 0.999621998327531 TRUE
"MSTRG.13571.7" 2276 849 0.8293 0.175237537931 0.995795131643386 TRUE
"MSTRG.13594.7" 1148 819 0.7303 0.0171753972115 0.98002466169011 TRUE
"MSTRG.13595.4" 1807 483 1.023 0.462032902454 0.978254098334608 TRUE
"MSTRG.13595.5" 1010 762 1.2043 0.496536451809 0.999592798069262 TRUE
"MSTRG.13599.5" 2205 1482 0.7546 0.0938136739187 0.999992506541999 TRUE
"MSTRG.13619.21" 1584 990 0.8781 0.109600902174 0.998944457613074 TRUE
"MSTRG.13619.22" 1339 918 0.7727 0.0771455137367 0.995930978740719 TRUE
"MSTRG.13631.3" 6032 2049 1.1951 0.44792691975 0.999999999584883 TRUE
"MSTRG.13634.4" 1892 681 1.194 0.42489196476 0.998309359014852 TRUE
"MSTRG.13652.3" 1254 987 1.1313 0.143743840185 0.999635706891341 TRUE
"MSTRG.13659.8" 4370 4083 0.9207 0.124471379685 1 TRUE
"MSTRG.13692.1" 1314 387 1.1108 -0.0403165390271 0.503402984331871 TRUE
"MSTRG.13703.5" 9212 7056 1.2934 0.511588438086 1 TRUE
"MSTRG.13726.2" 2183 720 1.0816 0.0454683410872 0.98387955697446 TRUE
"MSTRG.13727.7" 1829 1191 0.824 0.0485813348708 0.999802818005106 TRUE
"MSTRG.13727.8" 1824 1194 0.855 0.0529265053269 0.99983315088179 TRUE
"MSTRG.13734.1" 1705 723 1.1804 0.28587715264 0.997453880358569 TRUE
"MSTRG.13747.3" 4495 1095 1.0487 0.0382560552877 0.999672239017399 TRUE
"MSTRG.13751.12" 1045 354 1.1768 0.137247531093 0.723958892139049 TRUE
"MSTRG.13790.26" 4404 1305 0.9867 0.103630479584 0.999974075975956 TRUE
"MSTRG.13802.4" 3694 2727 1.0421 0.102549808051 0.999999999997444 TRUE
"MSTRG.13815.2" 5797 2274 0.8727 0.191331655836 0.999999999523306 TRUE
"MSTRG.13819.2" 3802 1020 1.0082 0.126356533255 0.99950813666704 TRUE
"MSTRG.13830.5" 713 426 0.9273 0.0759308047487 0.635469967287282 TRUE
"MSTRG.13861.17" 3556 474 0.9324 0.0208482359039 0.650266318211386 TRUE
"MSTRG.13861.29" 3913 402 0.9819 0.0814675165065 0.582635535739738 TRUE
"MSTRG.13861.28" 1795 429 1.0096 0.0496069322565 0.657900804318115 TRUE
"MSTRG.13886.11" 6474 5937 1.0452 0.0826855275843 1 TRUE
"MSTRG.13894.18" 4124 3939 0.9416 0.368445185 1 TRUE
"MSTRG.13899.1" 6067 1446 1.0947 0.433823881002 0.999999455071699 TRUE
"MSTRG.13911.20" 1428 288 1.0169 0.136066480778 0.412514372841447 TRUE
"MSTRG.13914.27" 5510 1113 1.231 0.60969151255 0.999995284599938 TRUE
"MSTRG.13924.9" 2367 1071 1.0535 0.344805651581 0.999941583014864 TRUE
"MSTRG.13930.7" 1138 678 1.1303 0.201075790575 0.991925778302012 TRUE
"MSTRG.13963.1" 3451 1089 1.1553 0.205827449375 0.999917063536684 TRUE
"MSTRG.13977.4" 5446 1116 1.0468 0.269579194195 0.999932470649631 TRUE
"MSTRG.13977.5" 5434 1116 1.0468 0.269579194195 0.999932515064666 TRUE
"MSTRG.13977.3" 2657 1143 1.1145 0.178554918011 0.999941057493351 TRUE
"MSTRG.13977.1" 2692 1176 1.128 0.171356470695 0.999959291077214 TRUE
"MSTRG.13977.2" 2659 2229 1.115 0.228676846959 0.999999999770387 TRUE
"MSTRG.14000.3" 1691 780 0.5337 0.108723484721 0.964593339225262 TRUE
"MSTRG.14010.1" 10129 1080 0.751 0.0738782767249 0.99881414483886 TRUE
"MSTRG.14011.5" 1128 954 0.6953 0.0795560045807 0.996537937902329 TRUE
"MSTRG.14020.2" 3478 717 1.1839 0.431518906025 0.998773241095561 TRUE
"MSTRG.14021.4" 3732 705 0.8704 0.360912209454 0.993598638302701 TRUE
"MSTRG.14022.2" 6831 6411 1.2829 0.5023048157 1 TRUE
"MSTRG.14023.3" 2454 2193 1.1293 0.262001049776 0.99999999973588 TRUE
"MSTRG.14044.16" 765 486 0.822 -0.0201663736414 0.569066236234301 TRUE
"MSTRG.14060.4" 4843 2022 1.2822 0.424792719134 0.99999999955165 TRUE
"MSTRG.14060.5" 3523 1869 1.0558 0.358715634938 0.999999992472293 TRUE
"MSTRG.14065.17" 2851 2739 0.8109 0.247137563125 0.999999999998031 TRUE
"MSTRG.14066.5" 5200 1710 0.8545 0.0287244838532 0.999999275271493 TRUE
"MSTRG.14078.1" 5637 2583 1.2746 0.409423691373 0.999999999999008 TRUE
"MSTRG.14089.4" 6852 1590 1.0659 0.273479386554 0.999999668063165 TRUE
"MSTRG.14111.1" 3550 2925 1.1182 0.0848277896528 0.999999999999763 TRUE
"MSTRG.14122.2" 2512 333 1.1865 0.196991560269 0.739772028003631 TRUE
"MSTRG.14125.9" 2531 333 1.1803 0.189875153139 0.726946559664169 TRUE
"MSTRG.14130.6" 420 180 1.331 0.271363260172 0.598009763694069 TRUE
"MSTRG.14136.114" 7870 5541 0.8058 0.0535310661944 1 TRUE
"MSTRG.14155.2" 5110 1665 0.7632 -0.0352553590692 0.999997590230867 TRUE
"MSTRG.14157.3" 5018 321 1.1759 0.190909605904 0.668115947559164 TRUE
"MSTRG.14168.8" 6104 654 1.0015 0.0668688570232 0.953103120440464 TRUE
"MSTRG.14176.2" 3925 1566 1.0245 0.121309087562 0.999998926065213 TRUE
"MSTRG.14176.5" 5271 795 0.8796 0.0806977250648 0.986595052361464 TRUE
"MSTRG.14185.3" 3943 1467 1.3245 0.559295125894 0.999999918899005 TRUE
"MSTRG.14190.4" 1688 936 0.9961 0.306971005161 0.999609332188282 TRUE
"MSTRG.14202.8" 3015 2484 0.8197 0.147673347908 0.999999999938899 TRUE
"MSTRG.14210.5" 951 672 0.7965 0.0837792205942 0.947431881034367 TRUE
"MSTRG.14214.13" 1244 687 1.2694 0.534532351599 0.999394504491826 TRUE
"MSTRG.14214.12" 1236 735 1.2568 0.590342377185 0.999736593281899 TRUE
"MSTRG.14217.2" 10892 1860 0.8462 0.100361998151 0.999999876823247 TRUE
"MSTRG.14235.4" 10717 4635 0.9623 0.171245934384 1 TRUE
"MSTRG.14235.5" 10732 4650 0.9623 0.169992491647 1 TRUE
"MSTRG.14238.3" 3888 1209 1.3036 0.778514041296 0.999999588050596 TRUE
"MSTRG.14251.1" 5553 588 1.192 0.289190653014 0.986736458832091 TRUE
"MSTRG.14251.2" 5435 588 1.192 0.289190653014 0.986820870792349 TRUE
"MSTRG.14252.6" 1403 669 0.8359 0.372938855237 0.99119696704603 TRUE
"MSTRG.14270.1" 1629 579 1.2122 0.345389626367 0.992112171359584 TRUE
"MSTRG.14299.2" 1947 1536 0.8792 0.106434033835 0.999997565732775 TRUE
"MSTRG.14326.4" 14568 7419 1.0014 0.00626535373649 1 TRUE
"MSTRG.14333.1" 6152 1422 1.0085 0.102983202732 0.999992823304179 TRUE
"MSTRG.14353.5" 3474 2115 1.0061 -0.0748982887315 0.99999999210433 TRUE
"MSTRG.14363.2" 1711 933 1.0211 0.116343123873 0.998820912065166 TRUE
"MSTRG.14376.10" 1613 597 0.8764 0.042242695547 0.88489604519833 TRUE
"MSTRG.14380.3" 1874 678 0.6548 -0.060065557117 0.824452389212531 TRUE
"MSTRG.14380.4" 2232 1401 0.6782 -0.0141606829071 0.999953462112542 TRUE
"MSTRG.14387.3" 3151 1575 0.9162 0.160514172222 0.999998934311864 TRUE
"MSTRG.14389.3" 6454 579 0.8508 0.0747993241681 0.843186461043965 TRUE
"MSTRG.14440.1" 3458 2010 1.042 0.0332984664058 0.9999999882971 TRUE
"MSTRG.14441.4" 1507 717 0.9132 0.0839807118035 0.977425874659005 TRUE
"MSTRG.14460.5" 1689 840 1.0292 -0.0196910878888 0.992645072611334 TRUE
"MSTRG.14529.1" 4008 915 0.5444 -0.00522079302659 0.982597010035867 TRUE
"MSTRG.14529.4" 1907 573 0.718 -0.0155252581544 0.702331067159559 TRUE
"MSTRG.14529.6" 989 645 0.7011 0.0356956994614 0.877271998469841 TRUE
"MSTRG.14535.11" 1167 654 0.8952 0.010060954349 0.928992412295527 TRUE
"MSTRG.14540.2" 3289 1860 0.6979 -0.0178619627566 0.999999722625427 TRUE
"MSTRG.14552.4" 4609 2376 0.9644 0.191441133809 0.99999999989606 TRUE
"MSTRG.14556.6" 2351 1464 0.8899 0.177538451264 0.999996513308364 TRUE
"MSTRG.14564.5" 425 321 0.9955 0.143100106941 0.509880089468325 TRUE
"MSTRG.14568.4" 4858 3324 1.0849 0.20881370834 1 TRUE
"MSTRG.14568.14" 2089 1926 0.8715 0.19191785853 0.999999980898912 TRUE
"MSTRG.14591.2" 2181 1290 1.0758 0.194530100359 0.999988499792898 TRUE
"MSTRG.14617.4" 1289 858 0.9276 0.181008909398 0.997517457495383 TRUE
"MSTRG.14626.6" 3772 753 1.0418 0.178511838041 0.993717179140249 TRUE
"MSTRG.14633.7" 2027 660 0.511 -0.0315435996315 0.733883353636716 TRUE
"MSTRG.14679.5" 3284 2034 0.8135 0.0248408269815 0.999999979492515 TRUE
"MSTRG.14699.1" 2518 1245 1.1797 0.235119488281 0.999989410877809 TRUE
"MSTRG.14717.1" 5434 2313 0.7382 0.0634711836306 0.999999998956658 TRUE
"MSTRG.14719.2" 8435 7068 0.9292 0.247089922614 1 TRUE
"MSTRG.14719.19" 2589 2322 1.0639 0.240676290017 0.999999999910394 TRUE
"MSTRG.14720.6" 1022 924 0.9045 0.20790840822 0.998923137529897 TRUE
"MSTRG.14734.7" 3631 348 1.2492 0.530688208058 0.967464467640573 TRUE
"MSTRG.14741.7" 857 783 1.2873 0.568794940408 0.999845278159358 TRUE
"MSTRG.14747.6" 4516 735 0.9089 0.0704003438457 0.976043774679439 TRUE
"MSTRG.14747.7" 3329 702 0.7882 0.04007885656 0.94284276320305 TRUE
"MSTRG.14751.10" 1777 1260 1.0243 0.373130768234 0.999993642826167 TRUE
"MSTRG.14762.7" 1424 804 1.1785 0.354538120826 0.999326507606212 TRUE
"MSTRG.14762.19" 3891 2520 1.1357 0.392561239163 0.999999999996738 TRUE
"MSTRG.14762.21" 1611 1059 0.9243 0.258574730148 0.999831161113584 TRUE
"MSTRG.14766.7" 857 252 0.9755 0.236296994547 0.435481747246477 TRUE
"MSTRG.14783.7" 1345 516 1.1628 0.274223686316 0.971889809163307 TRUE
"MSTRG.14785.3" 931 420 1.0834 0.147347495772 0.809714344840567 TRUE
"MSTRG.14805.5" 1807 1548 1.0323 0.104696102153 0.999998740768799 TRUE
"MSTRG.14806.16" 1347 1128 0.9957 0.10993076569 0.999851821807498 TRUE
"MSTRG.14832.1" 2235 657 0.8842 -0.0703616707957 0.88291946170077 TRUE
"MSTRG.14848.24" 5851 3879 1.1826 0.252792609505 1 TRUE
"MSTRG.14860.11" 3569 3216 0.8616 0.0927282617618 1 TRUE
"MSTRG.14872.9" 3233 303 0.9661 0.147793804373 0.404033770958867 TRUE
"MSTRG.14874.3" 3762 579 1.2643 0.853053914608 0.999657126030118 TRUE
"MSTRG.14875.8" 5068 2892 1.2772 0.481955578007 1 TRUE
"MSTRG.14882.4" 952 630 0.992 0.0847774184578 0.956962036367202 TRUE
"MSTRG.14883.4" 3052 1572 1.0598 0.408956147221 0.999999852048566 TRUE
"MSTRG.14883.10" 9741 1371 1.0127 0.390958522257 0.999997345596819 TRUE
"MSTRG.14894.1" 6180 3768 0.9672 0.358363259381 1 TRUE
"MSTRG.14894.2" 6800 3768 0.9672 0.358363259381 1 TRUE
"MSTRG.14896.1" 2274 408 0.8688 0.162980352364 0.644595140404135 TRUE
"MSTRG.14930.2" 1216 435 1.1324 0.0415975540731 0.755384062567359 TRUE
"MSTRG.14936.4" 2185 786 1.2558 0.436436140912 0.999599621138966 TRUE
"MSTRG.14939.2" 4059 690 1.167 0.660119844254 0.999546100400458 TRUE
"MSTRG.14940.6" 3800 615 0.984 0.413159958259 0.991361436788116 TRUE
"MSTRG.14941.5" 2506 330 1.1186 0.0391313375905 0.455008858019216 TRUE
"MSTRG.14942.7" 4131 1134 1.242 0.496311886498 0.999993378146015 TRUE
"MSTRG.14951.7" 1316 801 1.0025 0.278408809799 0.997986857070765 TRUE
"MSTRG.14957.6" 2708 1119 1.1362 0.392317769891 0.999980392144843 TRUE
"MSTRG.14959.4" 4591 1515 1.2013 0.431504373069 0.999999836898694 TRUE
"MSTRG.14963.6" 1520 798 1.1939 0.497817015107 0.999712071878413 TRUE
"MSTRG.14966.1" 1815 804 1.2252 0.4167055009 0.999598199404114 TRUE
"MSTRG.14967.6" 1651 267 1.2547 0.274770364985 0.742820115898623 TRUE
"MSTRG.14968.1" 2220 630 1.0735 0.269442867318 0.988268771132302 TRUE
"MSTRG.14970.7" 919 792 1.1253 0.153827977426 0.996964812261147 TRUE
"MSTRG.14970.8" 1069 759 1.0488 0.155425060543 0.994308098062477 TRUE
"MSTRG.14970.10" 2590 876 1.1565 0.332832459167 0.999605065612141 TRUE
"MSTRG.14971.1" 2013 741 1.1614 0.506180661093 0.999405083449449 TRUE
"MSTRG.14975.8" 642 465 1.0213 0.297466863715 0.934889930257354 TRUE
"MSTRG.14982.1" 601 258 1.2743 0.4173888917 0.875509187828385 TRUE
"MSTRG.14983.7" 2870 1569 1.0513 0.495196606864 0.999999907571228 TRUE
"MSTRG.14987.8" 1620 405 0.9158 0.195366932924 0.722362087422358 TRUE
"MSTRG.14996.1" 5491 981 1.3071 0.498790667348 0.999968900101966 TRUE
"MSTRG.14997.2" 6938 1953 0.9912 0.233938320474 0.999999990550771 TRUE
"MSTRG.15016.1" 4768 2034 0.8671 0.180853322244 0.999999992824558 TRUE
"MSTRG.15016.2" 4604 2034 0.8671 0.180853322244 0.999999992888792 TRUE
"MSTRG.15044.3" 4830 2556 1.068 0.208497423386 0.999999999991141 TRUE
"MSTRG.15076.8" 4882 4233 1.1481 0.554871688518 1 TRUE
"MSTRG.15080.2" 2214 1080 0.9695 0.13811949822 0.999754786026384 TRUE
"MSTRG.15082.6" 3790 2346 0.814 0.196729637489 0.999999999773918 TRUE
"MSTRG.15096.9" 4410 2553 1.244 0.394261020014 0.999999999998419 TRUE
"MSTRG.15096.11" 4701 2529 1.244 0.39920624696 0.999999999997961 TRUE
"MSTRG.15122.1" 3195 324 1.2635 0.504661741224 0.954309755923149 TRUE
"MSTRG.15124.2" 453 384 1.1909 0.446376769726 0.962915479746016 TRUE
"MSTRG.15154.1" 2481 582 0.9426 0.0677296611494 0.900884237759196 TRUE
"MSTRG.15154.5" 1649 384 1.0317 0.040334066296 0.54448685778609 TRUE
"MSTRG.15155.1" 2460 357 0.9017 0.105261957959 0.444664683653658 TRUE
"MSTRG.15155.2" 2164 357 0.9017 0.105261957959 0.448676016330022 TRUE
"MSTRG.15160.32" 1410 450 1.1561 0.592611297807 0.991076630630145 TRUE
"MSTRG.15160.33" 1639 450 1.1561 0.592611297807 0.99096489789661 TRUE
"MSTRG.15160.34" 2186 450 1.1561 0.592611297807 0.990692366408665 TRUE
"MSTRG.15166.13" 2251 702 1.0585 0.432899926469 0.997929139829033 TRUE
"MSTRG.15172.2" 1933 561 1.1295 0.281416315079 0.980982169003398 TRUE
"MSTRG.15179.9" 8019 2490 0.9258 0.143702232924 0.999999999946583 TRUE
"MSTRG.15180.2" 9022 654 1.3028 0.576973279285 0.999075987824202 TRUE
"MSTRG.15189.7" 3808 2115 0.8036 0.382449269117 0.999999998992604 TRUE
"MSTRG.15197.2" 2532 1110 1.3032 0.474056126061 0.999992645632675 TRUE
"MSTRG.15205.4" 2832 957 1.0196 0.466772337087 0.999884970442289 TRUE
"MSTRG.15205.5" 1462 921 1.1015 0.512194339949 0.999908631676096 TRUE
"MSTRG.15205.6" 4939 921 1.1015 0.512194339949 0.999889443354812 TRUE
"MSTRG.15226.4" 4532 417 1.2636 0.382108118102 0.96313448324236 TRUE
"MSTRG.15237.3" 2053 1614 1.1948 0.377603539298 0.999999933506258 TRUE
"MSTRG.15239.1" 1139 612 1.2922 0.430256408979 0.997579479289059 TRUE
"MSTRG.15239.2" 1606 717 1.1619 0.411796192945 0.998654006086788 TRUE
"MSTRG.15244.2" 3720 1041 1.2245 0.571472040515 0.99998766385259 TRUE
"MSTRG.15244.3" 3521 612 1.0762 0.517747913189 0.996588123025501 TRUE
"MSTRG.15244.4" 3788 879 1.0762 0.513501619638 0.999820259036331 TRUE
